timestamp,day_ahead_price,real_time_price
2026-04-13T00:00:00Z,2.7171,19.7835
2026-04-13T01:00:00Z,1.3449,0.0
2026-04-13T02:00:00Z,5.195,2.3688
2026-04-13T03:00:00Z,9.8611,10.1846
2026-04-13T04:00:00Z,11.8125,28.564
2026-04-13T05:00:00Z,19.294,23.3675
2026-04-13T06:00:00Z,36.2998,38.29
2026-04-13T07:00:00Z,27.5667,24.2296
2026-04-13T08:00:00Z,24.4315,29.0522
2026-04-13T09:00:00Z,28.8027,32.8135
2026-04-13T10:00:00Z,24.4636,346.7163
2026-04-13T11:00:00Z,33.6767,42.589
2026-04-13T12:00:00Z,39.1998,51.1686
2026-04-13T13:00:00Z,34.3063,49.4026
2026-04-13T14:00:00Z,39.569,59.8679
2026-04-13T15:00:00Z,42.2112,35.1634
2026-04-13T16:00:00Z,57.9068,60.3454
2026-04-13T17:00:00Z,80.1899,74.5939
2026-04-13T18:00:00Z,106.0488,109.2037
2026-04-13T19:00:00Z,132.8887,128.107
2026-04-13T20:00:00Z,82.9492,67.0797
2026-04-13T21:00:00Z,51.7139,56.594
2026-04-13T22:00:00Z,38.4622,42.51
2026-04-13T23:00:00Z,32.1526,19.0312
2026-04-14T00:00:00Z,27.1545,35.3576
2026-04-14T01:00:00Z,25.651,27.8965
2026-04-14T02:00:00Z,22.6984,32.4946
2026-04-14T03:00:00Z,20.159,14.3143
2026-04-14T04:00:00Z,25.3854,12.5368
2026-04-14T05:00:00Z,18.0291,7.9323
2026-04-14T06:00:00Z,37.5367,38.1242
2026-04-14T07:00:00Z,37.8823,59.8233
2026-04-14T08:00:00Z,39.1592,39.1137
2026-04-14T09:00:00Z,39.3607,23.0984
2026-04-14T10:00:00Z,33.5461,30.0204
2026-04-14T11:00:00Z,38.9839,42.4006
2026-04-14T12:00:00Z,37.4294,24.2808
2026-04-14T13:00:00Z,46.9012,48.6362
2026-04-14T14:00:00Z,47.7789,44.1446
2026-04-14T15:00:00Z,54.3735,57.7048
2026-04-14T16:00:00Z,65.643,68.6683
2026-04-14T17:00:00Z,105.9408,170.0045
2026-04-14T18:00:00Z,114.5104,133.0124
2026-04-14T19:00:00Z,101.7509,117.7481
2026-04-14T20:00:00Z,76.1179,93.6385
2026-04-14T21:00:00Z,51.1903,40.3689
2026-04-14T22:00:00Z,43.5465,51.2038
2026-04-14T23:00:00Z,34.4971,20.1495
2026-04-15T00:00:00Z,14.1867,0.0
2026-04-15T01:00:00Z,12.514,0.0
2026-04-15T02:00:00Z,18.1734,0.3184
2026-04-15T03:00:00Z,13.2219,3.6162
2026-04-15T04:00:00Z,14.8731,0.0
2026-04-15T05:00:00Z,21.9972,17.4564
2026-04-15T06:00:00Z,36.8532,22.2035
2026-04-15T07:00:00Z,39.3156,41.3215
2026-04-15T08:00:00Z,42.147,40.4768
2026-04-15T09:00:00Z,41.8353,44.7207
2026-04-15T10:00:00Z,34.4659,39.4489
2026-04-15T11:00:00Z,42.167,12.681
2026-04-15T12:00:00Z,42.8955,49.4809
2026-04-15T13:00:00Z,46.3812,38.699
2026-04-15T14:00:00Z,59.523,46.6407
