timestamp,carbon_intensity
2026-04-13T00:00:00.000Z,340.0
2026-04-13T01:00:00.000Z,334.0
2026-04-13T02:00:00.000Z,325.0
2026-04-13T03:00:00.000Z,322.0
2026-04-13T04:00:00.000Z,304.0
2026-04-13T05:00:00.000Z,293.0
2026-04-13T06:00:00.000Z,284.0
2026-04-13T07:00:00.000Z,290.0
2026-04-13T08:00:00.000Z,303.0
2026-04-13T09:00:00.000Z,301.0
2026-04-13T10:00:00.000Z,308.0
2026-04-13T11:00:00.000Z,336.0
2026-04-13T12:00:00.000Z,335.0
2026-04-13T13:00:00.000Z,298.0
2026-04-13T14:00:00.000Z,277.0
2026-04-13T15:00:00.000Z,263.0
2026-04-13T16:00:00.000Z,254.0
2026-04-13T17:00:00.000Z,255.0
2026-04-13T18:00:00.000Z,261.0
2026-04-13T19:00:00.000Z,268.0
2026-04-13T20:00:00.000Z,271.0
2026-04-13T21:00:00.000Z,267.0
2026-04-13T22:00:00.000Z,282.0
2026-04-13T23:00:00.000Z,322.0
2026-04-14T00:00:00.000Z,350.0
2026-04-14T01:00:00.000Z,357.0
2026-04-14T02:00:00.000Z,353.0
2026-04-14T03:00:00.000Z,344.0
2026-04-14T04:00:00.000Z,332.0
2026-04-14T05:00:00.000Z,328.0
2026-04-14T06:00:00.000Z,321.0
2026-04-14T07:00:00.000Z,314.0
2026-04-14T08:00:00.000Z,309.0
2026-04-14T09:00:00.000Z,315.0
2026-04-14T10:00:00.000Z,316.0
2026-04-14T11:00:00.000Z,329.0
2026-04-14T12:00:00.000Z,338.0
2026-04-14T13:00:00.000Z,310.0
2026-04-14T14:00:00.000Z,287.0
2026-04-14T15:00:00.000Z,262.0
2026-04-14T16:00:00.000Z,249.0
2026-04-14T17:00:00.000Z,231.0
2026-04-14T18:00:00.000Z,227.0
2026-04-14T19:00:00.000Z,230.0
2026-04-14T20:00:00.000Z,237.0
2026-04-14T21:00:00.000Z,263.0
2026-04-14T22:00:00.000Z,291.0
2026-04-14T23:00:00.000Z,321.0
2026-04-15T00:00:00.000Z,335.0
2026-04-15T01:00:00.000Z,332.0
2026-04-15T02:00:00.000Z,335.0
2026-04-15T03:00:00.000Z,338.0
2026-04-15T04:00:00.000Z,335.0
2026-04-15T05:00:00.000Z,329.0
2026-04-15T06:00:00.000Z,341.0
2026-04-15T07:00:00.000Z,337.0
2026-04-15T08:00:00.000Z,341.0
2026-04-15T09:00:00.000Z,353.0
2026-04-15T10:00:00.000Z,374.0
2026-04-15T11:00:00.000Z,377.0
2026-04-15T12:00:00.000Z,375.0
2026-04-15T13:00:00.000Z,338.0
2026-04-15T14:00:00.000Z,274.0
2026-04-15T15:00:00.000Z,225.0
2026-04-15T16:00:00.000Z,212.0
2026-04-15T17:00:00.000Z,229.0
2026-04-15T18:00:00.000Z,241.0
2026-04-15T19:00:00.000Z,254.0
2026-04-15T20:00:00.000Z,265.0
2026-04-15T21:00:00.000Z,282.0
2026-04-15T22:00:00.000Z,288.0
2026-04-15T23:00:00.000Z,303.0
2026-04-16T00:00:00.000Z,371.0
2026-04-16T01:00:00.000Z,403.0
2026-04-16T02:00:00.000Z,399.0
2026-04-16T03:00:00.000Z,395.0
2026-04-16T04:00:00.000Z,387.0
2026-04-16T05:00:00.000Z,376.0
2026-04-16T06:00:00.000Z,363.0
2026-04-16T07:00:00.000Z,351.0
2026-04-16T08:00:00.000Z,355.0
2026-04-16T09:00:00.000Z,362.0
2026-04-16T10:00:00.000Z,383.0
2026-04-16T11:00:00.000Z,390.0
2026-04-16T12:00:00.000Z,368.0
2026-04-16T13:00:00.000Z,280.0
2026-04-16T14:00:00.000Z,230.0
2026-04-16T15:00:00.000Z,214.0
2026-04-16T16:00:00.000Z,206.0
2026-04-16T17:00:00.000Z,201.0
2026-04-16T18:00:00.000Z,199.0
2026-04-16T19:00:00.000Z,200.0
2026-04-16T20:00:00.000Z,209.0
2026-04-16T21:00:00.000Z,220.0
2026-04-16T22:00:00.000Z,232.0
2026-04-16T23:00:00.000Z,266.0
2026-04-17T00:00:00.000Z,322.0
2026-04-17T01:00:00.000Z,328.0
2026-04-17T02:00:00.000Z,321.0
2026-04-17T03:00:00.000Z,314.0
2026-04-17T04:00:00.000Z,306.0
2026-04-17T05:00:00.000Z,293.0
2026-04-17T06:00:00.000Z,279.0
2026-04-17T07:00:00.000Z,269.0
2026-04-17T08:00:00.000Z,265.0
2026-04-17T09:00:00.000Z,265.0
2026-04-17T10:00:00.000Z,277.0
2026-04-17T11:00:00.000Z,290.0
2026-04-17T12:00:00.000Z,288.0
2026-04-17T13:00:00.000Z,223.0
2026-04-17T14:00:00.000Z,190.0
2026-04-17T15:00:00.000Z,190.0
2026-04-17T16:00:00.000Z,197.0
2026-04-17T17:00:00.000Z,207.0
2026-04-17T18:00:00.000Z,223.0
2026-04-17T19:00:00.000Z,237.0
2026-04-17T20:00:00.000Z,242.0
2026-04-17T21:00:00.000Z,243.0
2026-04-17T22:00:00.000Z,275.0
2026-04-17T23:00:00.000Z,294.0
2026-04-18T00:00:00.000Z,326.0
2026-04-18T01:00:00.000Z,327.0
2026-04-18T02:00:00.000Z,323.0
2026-04-18T03:00:00.000Z,317.0
2026-04-18T04:00:00.000Z,309.0
2026-04-18T05:00:00.000Z,297.0
2026-04-18T06:00:00.000Z,284.0
2026-04-18T07:00:00.000Z,271.0
2026-04-18T08:00:00.000Z,260.0
2026-04-18T09:00:00.000Z,264.0
2026-04-18T10:00:00.000Z,263.0
2026-04-18T11:00:00.000Z,283.0
2026-04-18T12:00:00.000Z,290.0
2026-04-18T13:00:00.000Z,263.0
2026-04-18T14:00:00.000Z,245.0
2026-04-18T15:00:00.000Z,227.0
2026-04-18T16:00:00.000Z,216.0
2026-04-18T17:00:00.000Z,217.0
2026-04-18T18:00:00.000Z,239.0
2026-04-18T19:00:00.000Z,264.0
2026-04-18T20:00:00.000Z,268.0
2026-04-18T21:00:00.000Z,279.0
2026-04-18T22:00:00.000Z,289.0
2026-04-18T23:00:00.000Z,298.0
2026-04-19T00:00:00.000Z,379.0
2026-04-19T01:00:00.000Z,422.0
2026-04-19T02:00:00.000Z,427.0
2026-04-19T03:00:00.000Z,430.0
2026-04-19T04:00:00.000Z,424.0
2026-04-19T05:00:00.000Z,403.0
2026-04-19T06:00:00.000Z,399.0
2026-04-19T07:00:00.000Z,395.0
2026-04-19T08:00:00.000Z,398.0
2026-04-19T09:00:00.000Z,407.0
2026-04-19T10:00:00.000Z,413.0
2026-04-19T11:00:00.000Z,421.0
2026-04-19T12:00:00.000Z,395.0
2026-04-19T13:00:00.000Z,245.0
2026-04-19T14:00:00.000Z,192.0
2026-04-19T15:00:00.000Z,175.0
2026-04-19T16:00:00.000Z,166.0
2026-04-19T17:00:00.000Z,173.0
2026-04-19T18:00:00.000Z,174.0
2026-04-19T19:00:00.000Z,184.0
2026-04-19T20:00:00.000Z,192.0
2026-04-19T21:00:00.000Z,206.0
2026-04-19T22:00:00.000Z,225.0
2026-04-19T23:00:00.000Z,300.0
