timestamp,carbon_intensity
2026-03-23T00:00:00.000Z,328.0
2026-03-23T01:00:00.000Z,334.0
2026-03-23T02:00:00.000Z,335.0
2026-03-23T03:00:00.000Z,317.0
2026-03-23T04:00:00.000Z,301.0
2026-03-23T05:00:00.000Z,296.0
2026-03-23T06:00:00.000Z,316.0
2026-03-23T07:00:00.000Z,308.0
2026-03-23T08:00:00.000Z,296.0
2026-03-23T09:00:00.000Z,288.0
2026-03-23T10:00:00.000Z,298.0
2026-03-23T11:00:00.000Z,338.0
2026-03-23T12:00:00.000Z,355.0
2026-03-23T13:00:00.000Z,291.0
2026-03-23T14:00:00.000Z,212.0
2026-03-23T15:00:00.000Z,206.0
2026-03-23T16:00:00.000Z,210.0
2026-03-23T17:00:00.000Z,221.0
2026-03-23T18:00:00.000Z,244.0
2026-03-23T19:00:00.000Z,262.0
2026-03-23T20:00:00.000Z,273.0
2026-03-23T21:00:00.000Z,285.0
2026-03-23T22:00:00.000Z,317.0
2026-03-23T23:00:00.000Z,396.0
2026-03-24T00:00:00.000Z,478.0
2026-03-24T01:00:00.000Z,490.0
2026-03-24T02:00:00.000Z,499.0
2026-03-24T03:00:00.000Z,501.0
2026-03-24T04:00:00.000Z,488.0
2026-03-24T05:00:00.000Z,480.0
2026-03-24T06:00:00.000Z,473.0
2026-03-24T07:00:00.000Z,468.0
2026-03-24T08:00:00.000Z,474.0
2026-03-24T09:00:00.000Z,482.0
2026-03-24T10:00:00.000Z,484.0
2026-03-24T11:00:00.000Z,477.0
2026-03-24T12:00:00.000Z,476.0
2026-03-24T13:00:00.000Z,412.0
2026-03-24T14:00:00.000Z,326.0
2026-03-24T15:00:00.000Z,252.0
2026-03-24T16:00:00.000Z,235.0
2026-03-24T17:00:00.000Z,247.0
2026-03-24T18:00:00.000Z,258.0
2026-03-24T19:00:00.000Z,264.0
2026-03-24T20:00:00.000Z,258.0
2026-03-24T21:00:00.000Z,253.0
2026-03-24T22:00:00.000Z,255.0
2026-03-24T23:00:00.000Z,314.0
2026-03-25T00:00:00.000Z,392.0
2026-03-25T01:00:00.000Z,385.0
2026-03-25T02:00:00.000Z,365.0
2026-03-25T03:00:00.000Z,353.0
2026-03-25T04:00:00.000Z,329.0
2026-03-25T05:00:00.000Z,316.0
2026-03-25T06:00:00.000Z,313.0
2026-03-25T07:00:00.000Z,310.0
2026-03-25T08:00:00.000Z,304.0
2026-03-25T09:00:00.000Z,302.0
2026-03-25T10:00:00.000Z,314.0
2026-03-25T11:00:00.000Z,329.0
2026-03-25T12:00:00.000Z,331.0
2026-03-25T13:00:00.000Z,280.0
2026-03-25T14:00:00.000Z,217.0
2026-03-25T15:00:00.000Z,200.0
2026-03-25T16:00:00.000Z,195.0
2026-03-25T17:00:00.000Z,196.0
2026-03-25T18:00:00.000Z,199.0
2026-03-25T19:00:00.000Z,189.0
2026-03-25T20:00:00.000Z,195.0
2026-03-25T21:00:00.000Z,205.0
2026-03-25T22:00:00.000Z,223.0
2026-03-25T23:00:00.000Z,270.0
2026-03-26T00:00:00.000Z,327.0
2026-03-26T01:00:00.000Z,337.0
2026-03-26T02:00:00.000Z,334.0
2026-03-26T03:00:00.000Z,328.0
2026-03-26T04:00:00.000Z,317.0
2026-03-26T05:00:00.000Z,308.0
2026-03-26T06:00:00.000Z,295.0
2026-03-26T07:00:00.000Z,288.0
2026-03-26T08:00:00.000Z,287.0
2026-03-26T09:00:00.000Z,286.0
2026-03-26T10:00:00.000Z,298.0
2026-03-26T11:00:00.000Z,310.0
2026-03-26T12:00:00.000Z,310.0
2026-03-26T13:00:00.000Z,270.0
2026-03-26T14:00:00.000Z,202.0
2026-03-26T15:00:00.000Z,175.0
2026-03-26T16:00:00.000Z,172.0
2026-03-26T17:00:00.000Z,174.0
2026-03-26T18:00:00.000Z,182.0
2026-03-26T19:00:00.000Z,178.0
2026-03-26T20:00:00.000Z,185.0
2026-03-26T21:00:00.000Z,194.0
2026-03-26T22:00:00.000Z,203.0
2026-03-26T23:00:00.000Z,255.0
2026-03-27T00:00:00.000Z,318.0
2026-03-27T01:00:00.000Z,321.0
2026-03-27T02:00:00.000Z,320.0
2026-03-27T03:00:00.000Z,314.0
2026-03-27T04:00:00.000Z,296.0
2026-03-27T05:00:00.000Z,283.0
2026-03-27T06:00:00.000Z,278.0
2026-03-27T07:00:00.000Z,280.0
2026-03-27T08:00:00.000Z,288.0
2026-03-27T09:00:00.000Z,306.0
2026-03-27T10:00:00.000Z,317.0
2026-03-27T11:00:00.000Z,315.0
2026-03-27T12:00:00.000Z,304.0
2026-03-27T13:00:00.000Z,248.0
2026-03-27T14:00:00.000Z,184.0
2026-03-27T15:00:00.000Z,174.0
2026-03-27T16:00:00.000Z,177.0
2026-03-27T17:00:00.000Z,196.0
2026-03-27T18:00:00.000Z,213.0
2026-03-27T19:00:00.000Z,226.0
2026-03-27T20:00:00.000Z,248.0
2026-03-27T21:00:00.000Z,261.0
2026-03-27T22:00:00.000Z,261.0
2026-03-27T23:00:00.000Z,298.0
2026-03-28T00:00:00.000Z,322.0
2026-03-28T01:00:00.000Z,323.0
2026-03-28T02:00:00.000Z,326.0
2026-03-28T03:00:00.000Z,329.0
2026-03-28T04:00:00.000Z,336.0
2026-03-28T05:00:00.000Z,351.0
2026-03-28T06:00:00.000Z,372.0
2026-03-28T07:00:00.000Z,403.0
2026-03-28T08:00:00.000Z,410.0
2026-03-28T09:00:00.000Z,428.0
2026-03-28T10:00:00.000Z,458.0
2026-03-28T11:00:00.000Z,459.0
2026-03-28T12:00:00.000Z,460.0
2026-03-28T13:00:00.000Z,446.0
2026-03-28T14:00:00.000Z,422.0
2026-03-28T15:00:00.000Z,391.0
2026-03-28T16:00:00.000Z,330.0
2026-03-28T17:00:00.000Z,286.0
2026-03-28T18:00:00.000Z,268.0
2026-03-28T19:00:00.000Z,271.0
2026-03-28T20:00:00.000Z,272.0
2026-03-28T21:00:00.000Z,268.0
2026-03-28T22:00:00.000Z,288.0
2026-03-28T23:00:00.000Z,350.0
2026-03-29T00:00:00.000Z,430.0
2026-03-29T01:00:00.000Z,433.0
2026-03-29T02:00:00.000Z,397.0
2026-03-29T03:00:00.000Z,351.0
2026-03-29T04:00:00.000Z,328.0
2026-03-29T05:00:00.000Z,306.0
2026-03-29T06:00:00.000Z,296.0
2026-03-29T07:00:00.000Z,284.0
2026-03-29T08:00:00.000Z,273.0
2026-03-29T09:00:00.000Z,282.0
2026-03-29T10:00:00.000Z,284.0
2026-03-29T11:00:00.000Z,286.0
2026-03-29T12:00:00.000Z,281.0
2026-03-29T13:00:00.000Z,229.0
2026-03-29T14:00:00.000Z,195.0
2026-03-29T15:00:00.000Z,176.0
2026-03-29T16:00:00.000Z,166.0
2026-03-29T17:00:00.000Z,161.0
2026-03-29T18:00:00.000Z,160.0
2026-03-29T19:00:00.000Z,156.0
2026-03-29T20:00:00.000Z,152.0
2026-03-29T21:00:00.000Z,157.0
2026-03-29T22:00:00.000Z,172.0
2026-03-29T23:00:00.000Z,225.0
