timestamp,day_ahead_price,real_time_price
2026-03-09T00:00:00Z,14.34,14.505833333333333
2026-03-09T01:00:00Z,14.38,14.454166666666666
2026-03-09T02:00:00Z,14.46,21.875
2026-03-09T03:00:00Z,14.29,14.46
2026-03-09T04:00:00Z,19.78,18.798333333333332
2026-03-09T05:00:00Z,25.09,42.55583333333333
2026-03-09T06:00:00Z,51.98,63.55416666666667
2026-03-09T07:00:00Z,50.27,65.6925
2026-03-09T08:00:00Z,36.59,78.27583333333334
2026-03-09T09:00:00Z,26.99,24.635
2026-03-09T10:00:00Z,20.38,15.792499999999999
2026-03-09T11:00:00Z,21.24,17.3475
2026-03-09T12:00:00Z,21.43,7.013333333333333
2026-03-09T13:00:00Z,19.15,3.0216666666666665
2026-03-09T14:00:00Z,15.04,0.015
2026-03-09T15:00:00Z,20.07,0.105
2026-03-09T16:00:00Z,36.31,3.6625
2026-03-09T17:00:00Z,52.42,3.8891666666666667
2026-03-09T18:00:00Z,67.37,12.759166666666665
2026-03-09T19:00:00Z,63.21,38.5825
2026-03-09T20:00:00Z,55.29,43.053333333333335
2026-03-09T21:00:00Z,40.28,14.9975
2026-03-09T22:00:00Z,37.53,19.146666666666665
2026-03-09T23:00:00Z,41.11,10.703333333333333
2026-03-10T00:00:00Z,33.5,7.5125
2026-03-10T01:00:00Z,33.36,15.0525
2026-03-10T02:00:00Z,33.47,13.665000000000001
2026-03-10T03:00:00Z,33.9,10.979166666666666
2026-03-10T04:00:00Z,40.52,12.674999999999999
2026-03-10T05:00:00Z,39.49,34.88166666666667
2026-03-10T06:00:00Z,48.54,49.685833333333335
2026-03-10T07:00:00Z,58.32,35.60083333333333
2026-03-10T08:00:00Z,56.51,22.176666666666666
2026-03-10T09:00:00Z,42.31,37.053333333333335
2026-03-10T10:00:00Z,48.33,49.192499999999995
2026-03-10T11:00:00Z,49.44,36.568333333333335
2026-03-10T12:00:00Z,49.85,29.120833333333334
2026-03-10T13:00:00Z,49.81,15.44
2026-03-10T14:00:00Z,49.71,19.89333333333333
2026-03-10T15:00:00Z,49.77,39.78416666666667
2026-03-10T16:00:00Z,52.38,44.27166666666667
2026-03-10T17:00:00Z,54.85,53.48499999999999
2026-03-10T18:00:00Z,61.13,46.62916666666666
2026-03-10T19:00:00Z,53.95,37.16833333333334
2026-03-10T20:00:00Z,44.07,34.33166666666667
2026-03-10T21:00:00Z,38.1,29.0025
2026-03-10T22:00:00Z,36.54,21.2525
2026-03-10T23:00:00Z,36.44,15.215833333333334
2026-03-11T00:00:00Z,30.23,14.215833333333334
2026-03-11T01:00:00Z,28.4,16.616666666666667
2026-03-11T02:00:00Z,30.22,32.44416666666667
2026-03-11T03:00:00Z,32.03,54.64833333333333
2026-03-11T04:00:00Z,33.83,63.26
2026-03-11T05:00:00Z,36.36,58.961666666666666
