timestamp,carbon_intensity
2026-03-16T00:00:00.000Z,50.0
2026-03-16T01:00:00.000Z,49.0
2026-03-16T02:00:00.000Z,45.0
2026-03-16T03:00:00.000Z,44.0
2026-03-16T04:00:00.000Z,38.0
2026-03-16T05:00:00.000Z,39.0
2026-03-16T06:00:00.000Z,39.0
2026-03-16T07:00:00.000Z,39.0
2026-03-16T08:00:00.000Z,44.0
2026-03-16T09:00:00.000Z,49.0
2026-03-16T10:00:00.000Z,52.0
2026-03-16T11:00:00.000Z,52.0
2026-03-16T12:00:00.000Z,54.0
2026-03-16T13:00:00.000Z,50.0
2026-03-16T14:00:00.000Z,56.0
2026-03-16T15:00:00.000Z,61.0
2026-03-16T16:00:00.000Z,64.0
2026-03-16T17:00:00.000Z,62.0
2026-03-16T18:00:00.000Z,54.0
2026-03-16T19:00:00.000Z,55.0
2026-03-16T20:00:00.000Z,59.0
2026-03-16T21:00:00.000Z,74.0
2026-03-16T22:00:00.000Z,72.0
2026-03-16T23:00:00.000Z,71.0
2026-03-17T00:00:00.000Z,70.0
2026-03-17T01:00:00.000Z,69.0
2026-03-17T02:00:00.000Z,62.0
2026-03-17T03:00:00.000Z,60.0
2026-03-17T04:00:00.000Z,50.0
2026-03-17T05:00:00.000Z,49.0
2026-03-17T06:00:00.000Z,50.0
2026-03-17T07:00:00.000Z,51.0
2026-03-17T08:00:00.000Z,56.0
2026-03-17T09:00:00.000Z,67.0
2026-03-17T10:00:00.000Z,76.0
2026-03-17T11:00:00.000Z,82.0
2026-03-17T12:00:00.000Z,91.0
2026-03-17T13:00:00.000Z,96.0
2026-03-17T14:00:00.000Z,98.0
2026-03-17T15:00:00.000Z,100.0
2026-03-17T16:00:00.000Z,103.0
2026-03-17T17:00:00.000Z,97.0
2026-03-17T18:00:00.000Z,90.0
2026-03-17T19:00:00.000Z,92.0
2026-03-17T20:00:00.000Z,105.0
2026-03-17T21:00:00.000Z,130.0
2026-03-17T22:00:00.000Z,136.0
2026-03-17T23:00:00.000Z,141.0
2026-03-18T00:00:00.000Z,148.0
2026-03-18T01:00:00.000Z,145.0
2026-03-18T02:00:00.000Z,140.0
2026-03-18T03:00:00.000Z,124.0
2026-03-18T04:00:00.000Z,122.0
2026-03-18T05:00:00.000Z,126.0
2026-03-18T06:00:00.000Z,129.0
2026-03-18T07:00:00.000Z,137.0
2026-03-18T08:00:00.000Z,143.0
2026-03-18T09:00:00.000Z,149.0
2026-03-18T10:00:00.000Z,154.0
2026-03-18T11:00:00.000Z,154.0
2026-03-18T12:00:00.000Z,150.0
2026-03-18T13:00:00.000Z,147.0
2026-03-18T14:00:00.000Z,125.0
2026-03-18T15:00:00.000Z,112.0
2026-03-18T16:00:00.000Z,112.0
2026-03-18T17:00:00.000Z,118.0
2026-03-18T18:00:00.000Z,121.0
2026-03-18T19:00:00.000Z,125.0
2026-03-18T20:00:00.000Z,127.0
2026-03-18T21:00:00.000Z,135.0
2026-03-18T22:00:00.000Z,140.0
2026-03-18T23:00:00.000Z,141.0
2026-03-19T00:00:00.000Z,140.0
2026-03-19T01:00:00.000Z,135.0
2026-03-19T02:00:00.000Z,131.0
2026-03-19T03:00:00.000Z,109.0
2026-03-19T04:00:00.000Z,112.0
2026-03-19T05:00:00.000Z,122.0
2026-03-19T06:00:00.000Z,120.0
2026-03-19T07:00:00.000Z,113.0
2026-03-19T08:00:00.000Z,119.0
2026-03-19T09:00:00.000Z,124.0
2026-03-19T10:00:00.000Z,139.0
2026-03-19T11:00:00.000Z,144.0
2026-03-19T12:00:00.000Z,145.0
2026-03-19T13:00:00.000Z,144.0
2026-03-19T14:00:00.000Z,145.0
2026-03-19T15:00:00.000Z,138.0
2026-03-19T16:00:00.000Z,133.0
2026-03-19T17:00:00.000Z,124.0
2026-03-19T18:00:00.000Z,130.0
2026-03-19T19:00:00.000Z,132.0
2026-03-19T20:00:00.000Z,131.0
2026-03-19T21:00:00.000Z,130.0
2026-03-19T22:00:00.000Z,134.0
2026-03-19T23:00:00.000Z,135.0
2026-03-20T00:00:00.000Z,137.0
2026-03-20T01:00:00.000Z,135.0
2026-03-20T02:00:00.000Z,138.0
2026-03-20T03:00:00.000Z,134.0
2026-03-20T04:00:00.000Z,123.0
2026-03-20T05:00:00.000Z,98.0
2026-03-20T06:00:00.000Z,86.0
2026-03-20T07:00:00.000Z,80.0
2026-03-20T08:00:00.000Z,86.0
2026-03-20T09:00:00.000Z,85.0
2026-03-20T10:00:00.000Z,100.0
2026-03-20T11:00:00.000Z,98.0
2026-03-20T12:00:00.000Z,107.0
2026-03-20T13:00:00.000Z,117.0
2026-03-20T14:00:00.000Z,121.0
2026-03-20T15:00:00.000Z,120.0
2026-03-20T16:00:00.000Z,113.0
2026-03-20T17:00:00.000Z,111.0
2026-03-20T18:00:00.000Z,109.0
2026-03-20T19:00:00.000Z,110.0
2026-03-20T20:00:00.000Z,102.0
2026-03-20T21:00:00.000Z,111.0
2026-03-20T22:00:00.000Z,99.0
2026-03-20T23:00:00.000Z,100.0
2026-03-21T00:00:00.000Z,107.0
2026-03-21T01:00:00.000Z,101.0
2026-03-21T02:00:00.000Z,101.0
2026-03-21T03:00:00.000Z,97.0
2026-03-21T04:00:00.000Z,93.0
2026-03-21T05:00:00.000Z,91.0
2026-03-21T06:00:00.000Z,89.0
2026-03-21T07:00:00.000Z,90.0
2026-03-21T08:00:00.000Z,96.0
2026-03-21T09:00:00.000Z,98.0
2026-03-21T10:00:00.000Z,111.0
2026-03-21T11:00:00.000Z,106.0
2026-03-21T12:00:00.000Z,97.0
2026-03-21T13:00:00.000Z,109.0
2026-03-21T14:00:00.000Z,112.0
2026-03-21T15:00:00.000Z,107.0
2026-03-21T16:00:00.000Z,102.0
2026-03-21T17:00:00.000Z,97.0
2026-03-21T18:00:00.000Z,89.0
2026-03-21T19:00:00.000Z,89.0
2026-03-21T20:00:00.000Z,89.0
2026-03-21T21:00:00.000Z,93.0
2026-03-21T22:00:00.000Z,86.0
2026-03-21T23:00:00.000Z,78.0
2026-03-22T00:00:00.000Z,74.0
2026-03-22T01:00:00.000Z,75.0
2026-03-22T02:00:00.000Z,81.0
2026-03-22T03:00:00.000Z,88.0
2026-03-22T04:00:00.000Z,85.0
2026-03-22T05:00:00.000Z,75.0
2026-03-22T06:00:00.000Z,62.0
2026-03-22T07:00:00.000Z,61.0
2026-03-22T08:00:00.000Z,63.0
2026-03-22T09:00:00.000Z,68.0
2026-03-22T10:00:00.000Z,70.0
2026-03-22T11:00:00.000Z,74.0
2026-03-22T12:00:00.000Z,84.0
2026-03-22T13:00:00.000Z,77.0
2026-03-22T14:00:00.000Z,71.0
2026-03-22T15:00:00.000Z,79.0
2026-03-22T16:00:00.000Z,86.0
2026-03-22T17:00:00.000Z,77.0
2026-03-22T18:00:00.000Z,71.0
2026-03-22T19:00:00.000Z,72.0
2026-03-22T20:00:00.000Z,78.0
2026-03-22T21:00:00.000Z,86.0
2026-03-22T22:00:00.000Z,93.0
2026-03-22T23:00:00.000Z,93.0
