timestamp,day_ahead_price,real_time_price
2026-04-13T07:00:00Z,0.0,3.757471
2026-04-13T08:00:00Z,0.0,2.3029545
2026-04-13T09:00:00Z,0.0,2.5507619999999998
2026-04-13T10:00:00Z,0.0,2.2787155
2026-04-13T11:00:00Z,0.0,2.336952
2026-04-13T12:00:00Z,0.0,2.8332395000000004
2026-04-13T13:00:00Z,0.0,3.1369405
2026-04-13T14:00:00Z,0.0,2.931727
2026-04-13T15:00:00Z,0.0,-3.4115054999999996
2026-04-13T16:00:00Z,0.0,-5.673566
2026-04-13T17:00:00Z,0.0,-4.342397
2026-04-13T18:00:00Z,0.0,-4.028544999999999
2026-04-13T19:00:00Z,0.0,-3.3935830000000005
2026-04-13T20:00:00Z,0.0,-4.6429015
2026-04-13T21:00:00Z,0.0,-4.596086
2026-04-13T22:00:00Z,0.0,-4.5194695
2026-04-13T23:00:00Z,0.0,-6.058944
2026-04-14T00:00:00Z,0.0,-4.486017
2026-04-14T01:00:00Z,0.0,1.8454484999999998
2026-04-14T02:00:00Z,0.0,3.4848865000000004
2026-04-14T03:00:00Z,0.0,2.890316
2026-04-14T04:00:00Z,0.0,1.6872530000000001
2026-04-14T05:00:00Z,0.0,1.7134415
2026-04-14T06:00:00Z,0.0,1.1793565
2026-04-16T07:00:00Z,0.0,7.296056
2026-04-16T08:00:00Z,0.0,7.1943555
2026-04-16T09:00:00Z,0.0,6.9470575
2026-04-16T10:00:00Z,0.0,6.424106
2026-04-16T11:00:00Z,0.0,6.5841840000000005
2026-04-16T12:00:00Z,0.0,8.0381045
2026-04-16T13:00:00Z,0.0,7.379837499999999
2026-04-16T14:00:00Z,0.0,3.974906
2026-04-16T15:00:00Z,0.0,-0.6153255000000002
2026-04-16T16:00:00Z,0.0,-1.3794235000000001
2026-04-16T17:00:00Z,0.0,-3.968622
2026-04-16T18:00:00Z,0.0,-3.8825659999999997
2026-04-16T19:00:00Z,0.0,-3.210273
2026-04-16T20:00:00Z,0.0,-2.539022
2026-04-16T21:00:00Z,0.0,-3.6395305000000002
2026-04-16T22:00:00Z,0.0,-4.9429110000000005
2026-04-16T23:00:00Z,0.0,-6.971611
2026-04-17T00:00:00Z,0.0,-6.0778465
2026-04-17T01:00:00Z,0.0,4.1204255
2026-04-17T02:00:00Z,0.0,5.9968705
2026-04-17T03:00:00Z,0.0,4.5773725
2026-04-17T04:00:00Z,0.0,5.051206
2026-04-17T05:00:00Z,0.0,6.661311
2026-04-17T06:00:00Z,0.0,4.806725999999999
2026-04-18T07:00:00Z,0.0,12.025695500000001
2026-04-18T08:00:00Z,0.0,11.405552
2026-04-18T09:00:00Z,0.0,11.993572
2026-04-18T10:00:00Z,0.0,11.8738795
2026-04-18T11:00:00Z,0.0,12.227138499999999
2026-04-18T12:00:00Z,0.0,11.686561000000001
2026-04-18T13:00:00Z,0.0,10.592881
2026-04-18T14:00:00Z,0.0,2.753631
2026-04-18T15:00:00Z,0.0,-4.5844435
2026-04-18T16:00:00Z,0.0,-4.8156585
2026-04-18T17:00:00Z,0.0,-4.755228000000001
2026-04-18T18:00:00Z,0.0,-4.5834845
2026-04-18T19:00:00Z,0.0,-4.3863275
2026-04-18T20:00:00Z,0.0,-4.400326
2026-04-18T21:00:00Z,0.0,-4.4695625
2026-04-18T22:00:00Z,0.0,-4.496426
2026-04-18T23:00:00Z,0.0,-2.5228135
2026-04-19T00:00:00Z,0.0,0.6779189999999999
2026-04-19T01:00:00Z,0.0,9.523825
2026-04-19T02:00:00Z,0.0,11.6843055
2026-04-19T03:00:00Z,0.0,11.967217999999999
2026-04-19T04:00:00Z,0.0,10.9698685
2026-04-19T05:00:00Z,0.0,11.593858
2026-04-19T06:00:00Z,0.0,12.071127
