timestamp,carbon_intensity
2026-03-30T00:00:00.000Z,302.0
2026-03-30T01:00:00.000Z,319.0
2026-03-30T02:00:00.000Z,308.0
2026-03-30T03:00:00.000Z,308.0
2026-03-30T04:00:00.000Z,295.0
2026-03-30T05:00:00.000Z,280.0
2026-03-30T06:00:00.000Z,272.0
2026-03-30T07:00:00.000Z,267.0
2026-03-30T08:00:00.000Z,266.0
2026-03-30T09:00:00.000Z,267.0
2026-03-30T10:00:00.000Z,273.0
2026-03-30T11:00:00.000Z,289.0
2026-03-30T12:00:00.000Z,305.0
2026-03-30T13:00:00.000Z,264.0
2026-03-30T14:00:00.000Z,209.0
2026-03-30T15:00:00.000Z,179.0
2026-03-30T16:00:00.000Z,171.0
2026-03-30T17:00:00.000Z,166.0
2026-03-30T18:00:00.000Z,167.0
2026-03-30T19:00:00.000Z,177.0
2026-03-30T20:00:00.000Z,188.0
2026-03-30T21:00:00.000Z,190.0
2026-03-30T22:00:00.000Z,208.0
2026-03-30T23:00:00.000Z,253.0
2026-03-31T00:00:00.000Z,301.0
2026-03-31T01:00:00.000Z,309.0
2026-03-31T02:00:00.000Z,311.0
2026-03-31T03:00:00.000Z,310.0
2026-03-31T04:00:00.000Z,298.0
2026-03-31T05:00:00.000Z,285.0
2026-03-31T06:00:00.000Z,277.0
2026-03-31T07:00:00.000Z,278.0
2026-03-31T08:00:00.000Z,281.0
2026-03-31T09:00:00.000Z,284.0
2026-03-31T10:00:00.000Z,291.0
2026-03-31T11:00:00.000Z,305.0
2026-03-31T12:00:00.000Z,297.0
2026-03-31T13:00:00.000Z,237.0
2026-03-31T14:00:00.000Z,204.0
2026-03-31T15:00:00.000Z,183.0
2026-03-31T16:00:00.000Z,174.0
2026-03-31T17:00:00.000Z,168.0
2026-03-31T18:00:00.000Z,177.0
2026-03-31T19:00:00.000Z,187.0
2026-03-31T20:00:00.000Z,195.0
2026-03-31T21:00:00.000Z,205.0
2026-03-31T22:00:00.000Z,220.0
2026-03-31T23:00:00.000Z,263.0
2026-04-01T00:00:00.000Z,324.0
2026-04-01T01:00:00.000Z,336.0
2026-04-01T02:00:00.000Z,338.0
2026-04-01T03:00:00.000Z,337.0
2026-04-01T04:00:00.000Z,341.0
2026-04-01T05:00:00.000Z,341.0
2026-04-01T06:00:00.000Z,344.0
2026-04-01T07:00:00.000Z,354.0
2026-04-01T08:00:00.000Z,364.0
2026-04-01T09:00:00.000Z,365.0
2026-04-01T10:00:00.000Z,364.0
2026-04-01T11:00:00.000Z,363.0
2026-04-01T12:00:00.000Z,361.0
2026-04-01T13:00:00.000Z,303.0
2026-04-01T14:00:00.000Z,236.0
2026-04-01T15:00:00.000Z,224.0
2026-04-01T16:00:00.000Z,216.0
2026-04-01T17:00:00.000Z,209.0
2026-04-01T18:00:00.000Z,210.0
2026-04-01T19:00:00.000Z,209.0
2026-04-01T20:00:00.000Z,206.0
2026-04-01T21:00:00.000Z,219.0
2026-04-01T22:00:00.000Z,243.0
2026-04-01T23:00:00.000Z,291.0
2026-04-02T00:00:00.000Z,330.0
2026-04-02T01:00:00.000Z,345.0
2026-04-02T02:00:00.000Z,354.0
2026-04-02T03:00:00.000Z,363.0
2026-04-02T04:00:00.000Z,369.0
2026-04-02T05:00:00.000Z,372.0
2026-04-02T06:00:00.000Z,359.0
2026-04-02T07:00:00.000Z,359.0
2026-04-02T08:00:00.000Z,357.0
2026-04-02T09:00:00.000Z,357.0
2026-04-02T10:00:00.000Z,365.0
2026-04-02T11:00:00.000Z,374.0
2026-04-02T12:00:00.000Z,376.0
2026-04-02T13:00:00.000Z,334.0
2026-04-02T14:00:00.000Z,278.0
2026-04-02T15:00:00.000Z,262.0
2026-04-02T16:00:00.000Z,250.0
2026-04-02T17:00:00.000Z,238.0
2026-04-02T18:00:00.000Z,230.0
2026-04-02T19:00:00.000Z,230.0
2026-04-02T20:00:00.000Z,231.0
2026-04-02T21:00:00.000Z,243.0
2026-04-02T22:00:00.000Z,267.0
2026-04-02T23:00:00.000Z,296.0
2026-04-03T00:00:00.000Z,337.0
2026-04-03T01:00:00.000Z,339.0
2026-04-03T02:00:00.000Z,326.0
2026-04-03T03:00:00.000Z,313.0
2026-04-03T04:00:00.000Z,298.0
2026-04-03T05:00:00.000Z,275.0
2026-04-03T06:00:00.000Z,263.0
2026-04-03T07:00:00.000Z,260.0
2026-04-03T08:00:00.000Z,260.0
