timestamp,carbon_intensity
2026-03-02T00:00:00.000Z,162.0
2026-03-02T01:00:00.000Z,160.0
2026-03-02T02:00:00.000Z,157.0
2026-03-02T03:00:00.000Z,160.0
2026-03-02T04:00:00.000Z,166.0
2026-03-02T05:00:00.000Z,171.0
2026-03-02T06:00:00.000Z,173.0
2026-03-02T07:00:00.000Z,172.0
2026-03-02T08:00:00.000Z,173.0
2026-03-02T09:00:00.000Z,168.0
2026-03-02T10:00:00.000Z,158.0
2026-03-02T11:00:00.000Z,152.0
2026-03-02T12:00:00.000Z,156.0
2026-03-02T13:00:00.000Z,150.0
2026-03-02T14:00:00.000Z,142.0
2026-03-02T15:00:00.000Z,137.0
2026-03-02T16:00:00.000Z,140.0
2026-03-02T17:00:00.000Z,147.0
2026-03-02T18:00:00.000Z,148.0
2026-03-02T19:00:00.000Z,150.0
2026-03-02T20:00:00.000Z,151.0
2026-03-02T21:00:00.000Z,148.0
2026-03-02T22:00:00.000Z,147.0
2026-03-02T23:00:00.000Z,146.0
2026-03-03T00:00:00.000Z,147.0
2026-03-03T01:00:00.000Z,148.0
2026-03-03T02:00:00.000Z,152.0
2026-03-03T03:00:00.000Z,152.0
2026-03-03T04:00:00.000Z,152.0
2026-03-03T05:00:00.000Z,148.0
2026-03-03T06:00:00.000Z,145.0
2026-03-03T07:00:00.000Z,150.0
2026-03-03T08:00:00.000Z,152.0
2026-03-03T09:00:00.000Z,156.0
2026-03-03T10:00:00.000Z,161.0
2026-03-03T11:00:00.000Z,159.0
2026-03-03T12:00:00.000Z,156.0
2026-03-03T13:00:00.000Z,157.0
2026-03-03T14:00:00.000Z,160.0
2026-03-03T15:00:00.000Z,160.0
2026-03-03T16:00:00.000Z,161.0
2026-03-03T17:00:00.000Z,160.0
2026-03-03T18:00:00.000Z,160.0
2026-03-03T19:00:00.000Z,161.0
2026-03-03T20:00:00.000Z,162.0
2026-03-03T21:00:00.000Z,167.0
2026-03-03T22:00:00.000Z,171.0
2026-03-03T23:00:00.000Z,171.0
2026-03-04T00:00:00.000Z,172.0
2026-03-04T01:00:00.000Z,170.0
2026-03-04T02:00:00.000Z,169.0
2026-03-04T03:00:00.000Z,166.0
2026-03-04T04:00:00.000Z,165.0
2026-03-04T05:00:00.000Z,160.0
2026-03-04T06:00:00.000Z,153.0
2026-03-04T07:00:00.000Z,151.0
2026-03-04T08:00:00.000Z,151.0
2026-03-04T09:00:00.000Z,151.0
2026-03-04T10:00:00.000Z,152.0
2026-03-04T11:00:00.000Z,153.0
2026-03-04T12:00:00.000Z,157.0
2026-03-04T13:00:00.000Z,156.0
2026-03-04T14:00:00.000Z,151.0
2026-03-04T15:00:00.000Z,152.0
2026-03-04T16:00:00.000Z,154.0
2026-03-04T17:00:00.000Z,149.0
2026-03-04T18:00:00.000Z,145.0
2026-03-04T19:00:00.000Z,143.0
2026-03-04T20:00:00.000Z,144.0
2026-03-04T21:00:00.000Z,149.0
