timestamp,carbon_intensity
2026-04-06T00:00:00.000Z,423.0
2026-04-06T01:00:00.000Z,456.0
2026-04-06T02:00:00.000Z,460.0
2026-04-06T03:00:00.000Z,466.0
2026-04-06T04:00:00.000Z,473.0
2026-04-06T05:00:00.000Z,477.0
2026-04-06T06:00:00.000Z,482.0
2026-04-06T07:00:00.000Z,490.0
2026-04-06T08:00:00.000Z,492.0
2026-04-06T09:00:00.000Z,492.0
2026-04-06T10:00:00.000Z,493.0
2026-04-06T11:00:00.000Z,484.0
2026-04-06T12:00:00.000Z,456.0
2026-04-06T13:00:00.000Z,305.0
2026-04-06T14:00:00.000Z,190.0
2026-04-06T15:00:00.000Z,170.0
2026-04-06T16:00:00.000Z,169.0
2026-04-06T17:00:00.000Z,168.0
2026-04-06T18:00:00.000Z,169.0
2026-04-06T19:00:00.000Z,170.0
2026-04-06T20:00:00.000Z,169.0
2026-04-06T21:00:00.000Z,178.0
2026-04-06T22:00:00.000Z,196.0
2026-04-06T23:00:00.000Z,298.0
2026-04-07T00:00:00.000Z,434.0
2026-04-07T01:00:00.000Z,447.0
2026-04-07T02:00:00.000Z,435.0
2026-04-07T03:00:00.000Z,407.0
2026-04-07T04:00:00.000Z,359.0
2026-04-07T05:00:00.000Z,335.0
2026-04-07T06:00:00.000Z,335.0
2026-04-07T07:00:00.000Z,329.0
2026-04-07T08:00:00.000Z,331.0
2026-04-07T09:00:00.000Z,340.0
2026-04-07T10:00:00.000Z,359.0
2026-04-07T11:00:00.000Z,362.0
2026-04-07T12:00:00.000Z,344.0
2026-04-07T13:00:00.000Z,265.0
2026-04-07T14:00:00.000Z,206.0
2026-04-07T15:00:00.000Z,181.0
2026-04-07T16:00:00.000Z,178.0
2026-04-07T17:00:00.000Z,182.0
2026-04-07T18:00:00.000Z,185.0
2026-04-07T19:00:00.000Z,188.0
2026-04-07T20:00:00.000Z,198.0
2026-04-07T21:00:00.000Z,236.0
2026-04-07T22:00:00.000Z,292.0
2026-04-07T23:00:00.000Z,355.0
2026-04-08T00:00:00.000Z,415.0
2026-04-08T01:00:00.000Z,431.0
2026-04-08T02:00:00.000Z,429.0
2026-04-08T03:00:00.000Z,429.0
2026-04-08T04:00:00.000Z,428.0
2026-04-08T05:00:00.000Z,426.0
2026-04-08T06:00:00.000Z,434.0
2026-04-08T07:00:00.000Z,442.0
2026-04-08T08:00:00.000Z,452.0
2026-04-08T09:00:00.000Z,453.0
2026-04-08T10:00:00.000Z,449.0
2026-04-08T11:00:00.000Z,439.0
2026-04-08T12:00:00.000Z,413.0
2026-04-08T13:00:00.000Z,294.0
2026-04-08T14:00:00.000Z,212.0
2026-04-08T15:00:00.000Z,184.0
2026-04-08T16:00:00.000Z,188.0
2026-04-08T17:00:00.000Z,201.0
2026-04-08T18:00:00.000Z,212.0
2026-04-08T19:00:00.000Z,229.0
2026-04-08T20:00:00.000Z,228.0
2026-04-08T21:00:00.000Z,227.0
2026-04-08T22:00:00.000Z,241.0
2026-04-08T23:00:00.000Z,291.0
2026-04-09T00:00:00.000Z,371.0
2026-04-09T01:00:00.000Z,389.0
2026-04-09T02:00:00.000Z,369.0
2026-04-09T03:00:00.000Z,344.0
2026-04-09T04:00:00.000Z,323.0
2026-04-09T05:00:00.000Z,316.0
2026-04-09T06:00:00.000Z,310.0
2026-04-09T07:00:00.000Z,304.0
2026-04-09T08:00:00.000Z,297.0
2026-04-09T09:00:00.000Z,303.0
2026-04-09T10:00:00.000Z,314.0
2026-04-09T11:00:00.000Z,334.0
